"Test_Corpus_ID","Query_ID","SOLR_Index_Type","Run_ID","Ontology_Set_ID","Precision","Recall"
"test/test_docs/test_ground_truth.csv","q1","nat_lang","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q1","full_text","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q1","metacat_ui","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q1","metacat_filtered","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q1","bioportal_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q1","esor_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q1","manual_annot","ZZZ","None","10","100"
"test/test_docs/test_ground_truth.csv","q1","esor_cosine","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q2","nat_lang","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q2","full_text","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q2","metacat_ui","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q2","metacat_filtered","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q2","bioportal_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q2","esor_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q2","manual_annot","ZZZ","None","20","100"
"test/test_docs/test_ground_truth.csv","q2","esor_cosine","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q3","nat_lang","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q3","full_text","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q3","metacat_ui","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q3","metacat_filtered","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q3","bioportal_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q3","esor_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q3","manual_annot","ZZZ","None","30","100"
"test/test_docs/test_ground_truth.csv","q3","esor_cosine","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q4","nat_lang","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q4","full_text","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q4","metacat_ui","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q4","metacat_filtered","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q4","bioportal_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q4","esor_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q4","manual_annot","ZZZ","None","40","100"
"test/test_docs/test_ground_truth.csv","q4","esor_cosine","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q5","nat_lang","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q5","full_text","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q5","metacat_ui","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q5","metacat_filtered","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q5","bioportal_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q5","esor_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q5","manual_annot","ZZZ","None","50","100"
"test/test_docs/test_ground_truth.csv","q5","esor_cosine","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q6","nat_lang","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q6","full_text","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q6","metacat_ui","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q6","metacat_filtered","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q6","bioportal_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q6","esor_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q6","manual_annot","ZZZ","None","100","66.6666666666667"
"test/test_docs/test_ground_truth.csv","q6","esor_cosine","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q7","nat_lang","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q7","full_text","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q7","metacat_ui","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q7","metacat_filtered","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q7","bioportal_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q7","esor_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q7","manual_annot","ZZZ","None","100","57.1428571428571"
"test/test_docs/test_ground_truth.csv","q7","esor_cosine","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q8","nat_lang","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q8","full_text","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q8","metacat_ui","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q8","metacat_filtered","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q8","bioportal_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q8","esor_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q8","manual_annot","ZZZ","None","100","50"
"test/test_docs/test_ground_truth.csv","q8","esor_cosine","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q9","nat_lang","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q9","full_text","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q9","metacat_ui","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q9","metacat_filtered","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q9","bioportal_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q9","esor_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q9","manual_annot","ZZZ","None","100","44.4444444444444"
"test/test_docs/test_ground_truth.csv","q9","esor_cosine","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q10","nat_lang","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q10","full_text","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q10","metacat_ui","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q10","metacat_filtered","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q10","bioportal_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q10","esor_annot","ZZZ","N/A","NaN","0"
"test/test_docs/test_ground_truth.csv","q10","manual_annot","ZZZ","None","100","40"
"test/test_docs/test_ground_truth.csv","q10","esor_cosine","ZZZ","N/A","NaN","0"
