"Dataset_ID","R_Time","D1_node","Query_ID","SOLR_Index_Type","Run_ID","Ontology_Set_ID"
"doi:10.6073/AA/knb-lter-sev.18604.1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.473.12",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.473.13",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/473/13",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/473/12",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-sev.18299.1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/396/13",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.396.5",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.396.7",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.396.6",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.396.2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.396.4",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.396.3",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.396.13",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.396.8",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.396.15",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.396.9",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.396.11",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.396.16",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.396.12",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.396.14",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/396/16",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/396/15",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.100.5",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.55.4",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.101.6",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.55.2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.326.5",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.102.2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.101.2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.100.4",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.56.1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.326.2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.55.5",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.326.1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.100.3",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.56.4",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.56.2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.326.4",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.55.1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.55.3",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.101.4",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.100.1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.56.5",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.56.3",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.101.3",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.100.2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.326.3",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-fce.102.1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-fce.1158.2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-fce.1158.1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-fce.1087.2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-fce.1087.3",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-fce.1087.1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-fce/1087/4",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-fce/1087/3",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-fce/1087/2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-fce/1158/1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-fce/1158/2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-fce/1087/1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.471.12",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.472.13",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.472.12",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.471.13",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/471/13",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/472/13",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/15/2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-mcm.15.1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-mcm.15.2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-sev.18504.1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/471/12",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/472/12",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-mcr.19.9",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sgs/530/1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.348.10",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.348.17",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.348.9",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.348.14",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.348.6",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.348.15",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.348.16",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.348.8",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.348.5",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.348.12",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-bnz.348.13",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.348.3",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.348.7",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-bnz.348.4",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/348/17",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/348/16",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-jrn.20020440.9858",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-jrn.20020440.8224",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-sbc.21.14",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-sbc.21.15",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-sbc.21.12",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sbc/21/15",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-sbc.21.13",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-mcr.19.12",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-mcr.19.13",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-mcr.19.11",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-mcr.19.10",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sgs/536/1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/253/218076",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/253/157762",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-sev.253.36588",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-sev.253.37256",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-sev.253.31166",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-sev.253.37938",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sgs/531/1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-sbc.5002.2",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-sbc.21.8",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"knb-lter-sbc.21.11",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-sbc.21.10",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-sbc.37.1",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-and.2742.4",2015-10-12,"CN-Sanbox2","q1_1","full_text",2015-10-12 14:27:28,"None"
"doi:10.6073/AA/knb-lter-mcr.19.7",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-mcr.19.5",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-mcr.19.8",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-mcr.19.6",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-mcr.19.4",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-nwk/1/1",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sgs/533/1",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-bnz.122.18",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-bnz.122.17",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-bnz.122.16",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/122/15",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/122/18",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sgs/532/1",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/122/17",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/15/2",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-mcm.15.1",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-mcm.15.2",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-sbc.21.4",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-mcr.19.9",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-jrn.20020450.8268",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-jrn.20020450.8012",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-jrn.20020450.7580",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-jrn.20020450.8225",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-sev.182.1",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-jrn.20020450.7579",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-jrn.20020450.7576",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-jrn.20020450.9859",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-sbc.55.1",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-mcr.19.12",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-mcr.19.13",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-mcr.19.11",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-mcr.19.10",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-sbc.58.6",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-sbc.58.7",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/ecotrends/8946/2",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/ecotrends/8945/2",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-sbc.58.4",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-sbc.58.1",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-sbc.58.2",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-sbc.58.3",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-sbc.58.5",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sbc/58/7",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sgs/536/1",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-sbc.37.3",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-sbc.37.4",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-sbc.37.2",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-sbc.37.1",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sbc/37/4",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sgs/531/1",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-hfr.69.11",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-hfr.69.16",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-hfr.69.20",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-hfr.69.9",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-hfr.69.12",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-hfr.69.7",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-hfr.69.18",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-hfr.69.19",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-hfr.69.8",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-hfr.69.23",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-hfr.69.21",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-hfr.69.15",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-hfr.69.13",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-hfr.69.14",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"doi:10.6073/AA/knb-lter-hfr.69.10",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"knb-lter-hfr.69.24",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/69/22",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/69/24",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/69/23",2015-10-12,"CN-Sanbox2","q1_2","metcat_ui",2015-10-12 14:27:28,"Other"
